brand,population,slice,day,n_users,n_cost_dates,sum_cum,actual_arpu,actual_ratio,actual_arpu_120
realprize,Affiliate,2026-04-10,42,431,1,23165.53,53.748329466357305,0.3953789594594363,135.94129930394433
realprize,Affiliate,2026-04-10,43,431,1,23552.41,54.645962877030165,0.4019820551725785,135.94129930394433
realprize,Affiliate,2026-04-10,44,431,1,23592.39,54.73872389791183,0.4026644160250687,135.94129930394433
realprize,Affiliate,2026-04-10,45,431,1,23624.37,54.81292343387471,0.4032102364368406,135.94129930394433
realprize,Affiliate,2026-04-10,46,431,1,23647.36,54.866264501160096,0.4036026195283551,135.94129930394433
realprize,Affiliate,2026-04-10,47,431,1,23647.36,54.866264501160096,0.4036026195283551,135.94129930394433
realprize,Affiliate,2026-04-10,48,431,1,24501.33,56.84763341067285,0.4181777995483924,135.94129930394433
realprize,Affiliate,2026-04-10,49,431,1,24700.33,57.30935034802784,0.4215742430112628,135.94129930394433
realprize,Affiliate,2026-04-10,50,431,1,24705.32,57.32092807424594,0.4216594101111609,135.94129930394433
realprize,Affiliate,2026-04-10,51,431,1,24705.32,57.32092807424594,0.4216594101111609,135.94129930394433
realprize,Affiliate,2026-04-10,52,431,1,24736.31,57.39283062645011,0.4221883336433938,135.94129930394433
realprize,Affiliate,2026-04-10,53,431,1,24736.31,57.39283062645011,0.4221883336433938,135.94129930394433
realprize,Affiliate,2026-04-10,54,431,1,25485.3,59.130626450116,0.4349717617301038,135.94129930394433
realprize,Affiliate,2026-04-10,55,431,1,25822.26,59.9124361948956,0.4407228450931632,135.94129930394433
realprize,Affiliate,2026-04-10,56,431,1,25822.26,59.9124361948956,0.4407228450931632,135.94129930394433
realprize,Affiliate,2026-04-10,57,431,1,27787.2,64.47146171693736,0.4742595667913166,135.94129930394433
realprize,Affiliate,2026-04-10,58,431,1,29709.18,68.9308120649652,0.5070630663228123,135.94129930394433
realprize,Affiliate,2026-04-10,59,431,1,30414.160000000003,70.56649651972158,0.5190953513100202,135.94129930394433
realprize,Affiliate,2026-04-10,60,431,1,30685.120000000003,71.19517401392112,0.5237199760371526,135.94129930394433
realprize,Affiliate,2026-04-10,61,431,1,31105.1,72.16960556844548,0.5308880078237672,135.94129930394433
realprize,Affiliate,2026-04-10,62,431,1,31445.09,72.95844547563806,0.5366908058787486,135.94129930394433
realprize,Affiliate,2026-04-10,63,431,1,33529.0,77.79350348027842,0.5722580546059356,135.94129930394433
realprize,Affiliate,2026-04-10,64,431,1,33588.97,77.93264501160093,0.573281595884671,135.94129930394433
realprize,Affiliate,2026-04-10,65,431,1,34158.95,79.25510440835266,0.5830097609347558,135.94129930394433
realprize,Affiliate,2026-04-10,66,431,1,34163.939999999995,79.26668213457076,0.5830949280346538,135.94129930394433
realprize,Affiliate,2026-04-10,67,431,1,34713.91,80.54271461716938,0.5924815713073918,135.94129930394433
realprize,Affiliate,2026-04-10,68,431,1,36362.85,84.36856148491879,0.620624945597168,135.94129930394433
realprize,Affiliate,2026-04-10,69,431,1,39174.74,90.89266821345709,0.6686170330786284,135.94129930394433
realprize,Affiliate,2026-04-10,70,431,1,40649.69,94.31482598607889,0.6937908234583303,135.94129930394433
realprize,Affiliate,2026-04-10,71,431,1,41049.68,95.24287703016242,0.7006176748186999,135.94129930394433
realprize,Affiliate,2026-04-10,72,431,1,41079.66,95.3124361948956,0.701129360120292,135.94129930394433
realprize,Affiliate,2026-04-10,73,431,1,41089.65,95.33561484918792,0.7012998649956391,135.94129930394433
realprize,Affiliate,2026-04-10,74,431,1,41578.58,96.47002320185616,0.7096447047056955,135.94129930394433
realprize,Affiliate,2026-04-10,75,431,1,41767.54,96.90844547563805,0.7128697899154642,135.94129930394433
realprize,Affiliate,2026-04-10,76,431,1,41817.52,97.02440835266822,0.7137228263188525,135.94129930394433
realprize,Affiliate,2026-04-10,77,431,1,41937.47,97.30271461716936,0.7157700795518742,135.94129930394433
realprize,Affiliate,2026-04-10,78,431,1,42498.4,98.60417633410673,0.7253437832283962,135.94129930394433
realprize,Affiliate,2026-04-10,79,431,1,42528.37,98.67371229698377,0.7258552978544376,135.94129930394433
realprize,Affiliate,2026-04-10,80,431,1,42613.32,98.8708120649652,0.7273051866593161,135.94129930394433
realprize,Affiliate,2026-04-10,81,431,1,43690.26,101.36951276102089,0.7456859194377263,135.94129930394433
realprize,Affiliate,2026-04-10,82,431,1,43845.23,101.72907192575406,0.7483308784499928,135.94129930394433
realprize,Affiliate,2026-04-10,83,431,1,43860.20999999999,101.76382830626449,0.7485865504252379,135.94129930394433
realprize,Affiliate,2026-04-10,84,431,1,43890.2,101.83341067285382,0.7490984064023811,135.94129930394433
realprize,Affiliate,2026-04-10,85,431,1,44240.18,102.64542923433876,0.7550717093327097,135.94129930394433
realprize,Affiliate,2026-04-10,86,431,1,44240.18,102.64542923433876,0.7550717093327097,135.94129930394433
realprize,Affiliate,2026-04-10,87,431,1,44252.16,102.67322505800465,0.7552761786426856,135.94129930394433
realprize,Affiliate,2026-04-10,88,431,1,44252.16,102.67322505800465,0.7552761786426856,135.94129930394433
realprize,Affiliate,2026-04-10,89,431,1,44282.15,102.74280742459398,0.7557880346198287,135.94129930394433
realprize,Affiliate,2026-04-10,90,431,1,44322.130000000005,102.83556844547564,0.756470395472319,135.94129930394433
realprize,Affiliate,2026-04-10,91,431,1,44459.07000000001,103.1532946635731,0.7588076264663164,135.94129930394433
realprize,Affiliate,2026-04-10,92,431,1,44623.990000000005,103.53593967517402,0.7616224076517263,135.94129930394433
realprize,Affiliate,2026-04-10,93,431,1,44763.89,103.8605336426914,0.7640101586087893,135.94129930394433
realprize,Affiliate,2026-04-10,94,431,1,45390.87,105.31524361948956,0.7747111742989928,135.94129930394433
realprize,Affiliate,2026-04-10,95,431,1,46217.84,107.23396751740138,0.7888255303316053,135.94129930394433
realprize,Affiliate,2026-04-10,96,431,1,46250.81,107.31046403712296,0.7893882476229162,135.94129930394433
realprize,Affiliate,2026-04-10,97,431,1,46340.65,107.51890951276104,0.7909215967721839,135.94129930394433
realprize,Affiliate,2026-04-10,98,431,1,46940.64000000001,108.9109976798144,0.8011619591505137,135.94129930394433
realprize,Affiliate,2026-04-10,99,431,1,47097.61,109.27519721577728,0.8038410532729596,135.94129930394433
realprize,Affiliate,2026-04-10,100,431,1,47209.58,109.53498839907192,0.8057521074163647,135.94129930394433
realprize,Affiliate,2026-04-10,101,431,1,47693.53,110.65784222737818,0.8140119507020737,135.94129930394433
realprize,Affiliate,2026-04-10,102,431,1,48744.43,113.0961252900232,0.8319482443459455,135.94129930394433
realprize,Affiliate,2026-04-10,103,431,1,50659.37,117.5391415313225,0.864631588289609,135.94129930394433
realprize,Affiliate,2026-04-10,104,431,1,50859.34,118.00310904872389,0.8680445872809164,135.94129930394433
realprize,Affiliate,2026-04-10,105,431,1,51379.26,119.2094199535963,0.8769183505232059,135.94129930394433
realprize,Affiliate,2026-04-10,106,431,1,51379.26,119.2094199535963,0.8769183505232059,135.94129930394433
realprize,Affiliate,2026-04-10,107,431,1,51544.24,119.5922041763341,0.8797341557619212,135.94129930394433
realprize,Affiliate,2026-04-10,108,431,1,51544.24,119.5922041763341,0.8797341557619212,135.94129930394433
realprize,Affiliate,2026-04-10,109,431,1,51944.2,120.5201856148492,0.886560495095638,135.94129930394433
realprize,Affiliate,2026-04-10,110,431,1,53113.100000000006,123.2322505800464,0.9065107602401064,135.94129930394433
realprize,Affiliate,2026-04-10,111,431,1,54177.02,125.70074245939676,0.9246692734512474,135.94129930394433
realprize,Affiliate,2026-04-10,112,431,1,54392.00000000001,126.19953596287704,0.9283384564444528,135.94129930394433
realprize,Affiliate,2026-04-10,113,431,1,55016.95,127.64953596287704,0.9390048249978238,135.94129930394433
realprize,Affiliate,2026-04-10,114,431,1,55191.94,128.0555452436195,0.941991476462988,135.94129930394433
realprize,Affiliate,2026-04-10,115,431,1,56841.83,131.88359628770303,0.9701510649300998,135.94129930394433
realprize,Affiliate,2026-04-10,116,431,1,57553.79000000001,133.53547563805105,0.9823024814518344,135.94129930394433
realprize,Affiliate,2026-04-10,117,431,1,58113.76,134.83470997679814,0.9918598002754702,135.94129930394433
realprize,Affiliate,2026-04-10,118,431,1,58550.72000000001,135.84853828306265,0.9993176391475096,135.94129930394433
realprize,Affiliate,2026-04-10,119,431,1,58590.7,135.94129930394433,1.0,135.94129930394433
realprize,Affiliate,2026-04-10,120,431,1,58590.7,135.94129930394433,1.0,135.94129930394433
realprize,Affiliate,2026-04-14,1,266,1,1282.15,4.820112781954887,0.0584394037872689,82.48052631578948
realprize,Affiliate,2026-04-14,2,266,1,2072.04,7.789624060150376,0.0944419781019169,82.48052631578948
realprize,Affiliate,2026-04-14,3,266,1,2592.0,9.74436090225564,0.1181413521168359,82.48052631578948
realprize,Affiliate,2026-04-14,4,266,1,3066.89,11.52966165413534,0.1397864704450629,82.48052631578948
realprize,Affiliate,2026-04-14,5,266,1,3216.83,12.093345864661654,0.1466206194945993,82.48052631578948
realprize,Affiliate,2026-04-14,6,266,1,3771.75,14.179511278195488,0.1719134432278842,82.48052631578948
realprize,Affiliate,2026-04-14,7,266,1,4070.67,15.30327067669173,0.1855379852706175,82.48052631578948
realprize,Affiliate,2026-04-14,8,266,1,4550.5,17.107142857142858,0.2074082649720918,82.48052631578948
realprize,Affiliate,2026-04-14,9,266,1,5320.34,20.001278195488723,0.2424969758183978,82.48052631578948
realprize,Affiliate,2026-04-14,10,266,1,5990.099999999999,22.519172932330825,0.2730241177913036,82.48052631578948
realprize,Affiliate,2026-04-14,11,266,1,6171.999999999999,23.20300751879699,0.2813149788831449,82.48052631578948
realprize,Affiliate,2026-04-14,12,266,1,6670.79,25.07815789473684,0.3040494406973256,82.48052631578948
realprize,Affiliate,2026-04-14,13,266,1,7025.629999999999,26.41214285714285,0.3202227730218387,82.48052631578948
realprize,Affiliate,2026-04-14,14,266,1,7610.44,28.61067669172932,0.3468779598009464,82.48052631578948
realprize,Affiliate,2026-04-14,15,266,1,7840.309999999999,29.47484962406015,0.3573552563330054,82.48052631578948
realprize,Affiliate,2026-04-14,16,266,1,8624.0,32.421052631578945,0.3930752394504603,82.48052631578948
realprize,Affiliate,2026-04-14,17,266,1,8925.8,33.55563909774436,0.4068310496622123,82.48052631578948
realprize,Affiliate,2026-04-14,18,266,1,9005.71,33.85605263157895,0.4104732855602279,82.48052631578948
realprize,Affiliate,2026-04-14,19,266,1,9104.64,34.22796992481203,0.4149824383244712,82.48052631578948
realprize,Affiliate,2026-04-14,20,266,1,9217.6,34.65263157894737,0.4201310676204272,82.48052631578948
realprize,Affiliate,2026-04-14,21,266,1,9709.35,36.501315789473686,0.4425446516881178,82.48052631578948
realprize,Affiliate,2026-04-14,22,266,1,9838.3,36.98609022556391,0.4484220927974796,82.48052631578948
realprize,Affiliate,2026-04-14,23,266,1,9940.25,37.36936090225564,0.4530688948222911,82.48052631578948
realprize,Affiliate,2026-04-14,24,266,1,10013.23,37.64372180451128,0.4563952666886054,82.48052631578948
realprize,Affiliate,2026-04-14,25,266,1,10128.15,38.07575187969925,0.4616332312662546,82.48052631578948
realprize,Affiliate,2026-04-14,26,266,1,10245.1,38.51541353383459,0.466963721671372,82.48052631578948
realprize,Affiliate,2026-04-14,27,266,1,10357.04,38.93624060150376,0.4720658601574671,82.48052631578948
realprize,Affiliate,2026-04-14,28,266,1,10691.9,40.19511278195488,0.4873285195594129,82.48052631578948
realprize,Affiliate,2026-04-14,29,266,1,10738.86,40.371654135338346,0.4894689199820235,82.48052631578948
realprize,Affiliate,2026-04-14,30,266,1,10884.75,40.92011278195488,0.4961184731688773,82.48052631578948
realprize,Affiliate,2026-04-14,31,266,1,11478.63,43.152744360902254,0.5231870635219432,82.48052631578948
realprize,Affiliate,2026-04-14,32,266,1,11552.58,43.43075187969925,0.5265576472368506,82.48052631578948
realprize,Affiliate,2026-04-14,33,266,1,11756.52,44.19744360902256,0.5358530744554878,82.48052631578948
realprize,Affiliate,2026-04-14,34,266,1,11821.48,44.44165413533835,0.5388139009344652,82.48052631578948
realprize,Affiliate,2026-04-14,35,266,1,11928.39,44.84357142857143,0.5436867759170312,82.48052631578948
realprize,Affiliate,2026-04-14,36,266,1,12055.25,45.32048872180451,0.5494689564454038,82.48052631578948
realprize,Affiliate,2026-04-14,37,266,1,12110.17,45.52695488721805,0.55197216750183,82.48052631578948
realprize,Affiliate,2026-04-14,38,266,1,12394.07,46.59424812030075,0.5649121095797504,82.48052631578948
realprize,Affiliate,2026-04-14,39,266,1,12730.99,47.86086466165413,0.5802686621859249,82.48052631578948
realprize,Affiliate,2026-04-14,40,266,1,12925.83,48.59334586466166,0.5891493184538433,82.48052631578948
realprize,Affiliate,2026-04-14,41,266,1,13087.61,49.20154135338346,0.5965231255315677,82.48052631578948
realprize,Affiliate,2026-04-14,42,266,1,13140.54,49.40052631578947,0.59893563392954,82.48052631578948
realprize,Affiliate,2026-04-14,43,266,1,13215.52,49.68240601503759,0.6023531642465616,82.48052631578948
realprize,Affiliate,2026-04-14,44,266,1,13215.52,49.68240601503759,0.6023531642465616,82.48052631578948
realprize,Affiliate,2026-04-14,45,266,1,13305.45,50.0204887218045,0.6064521039826215,82.48052631578948
realprize,Affiliate,2026-04-14,46,266,1,13479.3,50.67406015037594,0.6143760523103653,82.48052631578948
realprize,Affiliate,2026-04-14,47,266,1,13929.05,52.36484962406015,0.6348753089131998,82.48052631578948
realprize,Affiliate,2026-04-14,48,266,1,14156.93,53.22154135338346,0.645261902786805,82.48052631578948
realprize,Affiliate,2026-04-14,49,266,1,14351.78,53.954060150375945,0.6541430148469769,82.48052631578948
realprize,Affiliate,2026-04-14,50,266,1,14376.76,54.04796992481203,0.6552815838963127,82.48052631578948
realprize,Affiliate,2026-04-14,51,266,1,14471.66,54.40473684210527,0.6596070523823805,82.48052631578948
realprize,Affiliate,2026-04-14,52,266,1,14708.57,55.29537593984962,0.6704052266609297,82.48052631578948
realprize,Affiliate,2026-04-14,53,266,1,14938.52,56.15984962406015,0.6808861695310171,82.48052631578948
realprize,Affiliate,2026-04-14,54,266,1,14958.51,56.235,0.6817972982458379,82.48052631578948
realprize,Affiliate,2026-04-14,55,266,1,15072.44,56.66330827067669,0.686990139390387,82.48052631578948
realprize,Affiliate,2026-04-14,56,266,1,15072.44,56.66330827067669,0.686990139390387,82.48052631578948
realprize,Affiliate,2026-04-14,57,266,1,15152.38,56.96383458646617,0.6906337426651632,82.48052631578948
realprize,Affiliate,2026-04-14,58,266,1,15252.330000000002,57.33958646616542,0.6951893862392673,82.48052631578948
realprize,Affiliate,2026-04-14,59,266,1,15455.22,58.10233082706767,0.7044369552712829,82.48052631578948
realprize,Affiliate,2026-04-14,60,266,1,15555.19,58.478157894736846,0.7089935104298941,82.48052631578948
realprize,Affiliate,2026-04-14,61,266,1,15876.02,59.68428571428571,0.7236166933001272,82.48052631578948
realprize,Affiliate,2026-04-14,62,266,1,16438.91,61.800413533834586,0.7492727834594815,82.48052631578948
realprize,Affiliate,2026-04-14,63,266,1,16503.87,62.04462406015037,0.7522336099384588,82.48052631578948
realprize,Affiliate,2026-04-14,64,266,1,16582.84,62.3415037593985,0.755833001364642,82.48052631578948
realprize,Affiliate,2026-04-14,65,266,1,16713.78,62.83375939849624,0.7618011451324577,82.48052631578948
realprize,Affiliate,2026-04-14,66,266,1,16833.71,63.28462406015037,0.7672674616291291,82.48052631578948
realprize,Affiliate,2026-04-14,67,266,1,16953.62,63.73541353383458,0.7727328665412934,82.48052631578948
realprize,Affiliate,2026-04-14,68,266,1,17008.6,63.94210526315789,0.7752388123512407,82.48052631578948
realprize,Affiliate,2026-04-14,69,266,1,17255.43,64.87003759398496,0.7864891325452988,82.48052631578948
realprize,Affiliate,2026-04-14,70,266,1,17584.350000000002,66.10657894736843,0.8014810513486438,82.48052631578948
realprize,Affiliate,2026-04-14,71,266,1,17784.25,66.85808270676692,0.8105923384968519,82.48052631578948
realprize,Affiliate,2026-04-14,72,266,1,18148.06,68.22578947368422,0.8271745164727878,82.48052631578948
realprize,Affiliate,2026-04-14,73,266,1,18492.91,69.52221804511278,0.8428925123360173,82.48052631578948
realprize,Affiliate,2026-04-14,74,266,1,18689.8,70.2624060150376,0.8518666060159108,82.48052631578948
realprize,Affiliate,2026-04-14,75,266,1,18823.72,70.76586466165412,0.8579705758752805,82.48052631578948
realprize,Affiliate,2026-04-14,76,266,1,18918.65,71.12274436090226,0.8622974117381091,82.48052631578948
realprize,Affiliate,2026-04-14,77,266,1,19095.59,71.78793233082706,0.8703621998721958,82.48052631578948
realprize,Affiliate,2026-04-14,78,266,1,19185.55,72.12612781954887,0.8744625069850163,82.48052631578948
realprize,Affiliate,2026-04-14,79,266,1,19245.51,72.35154135338347,0.8771954373372253,82.48052631578948
realprize,Affiliate,2026-04-14,80,266,1,19300.49,72.55823308270678,0.8797013831471727,82.48052631578948
realprize,Affiliate,2026-04-14,81,266,1,19473.44,73.20842105263158,0.887584310172098,82.48052631578948
realprize,Affiliate,2026-04-14,82,266,1,19531.42,73.4263909774436,0.8902269936581065,82.48052631578948
realprize,Affiliate,2026-04-14,83,266,1,19561.4,73.53909774436089,0.8915934588342108,82.48052631578948
realprize,Affiliate,2026-04-14,84,266,1,19674.37,73.96379699248119,0.8967425439224204,82.48052631578948
realprize,Affiliate,2026-04-14,85,266,1,19804.34,74.4524060150376,0.9026664758416432,82.48052631578948
realprize,Affiliate,2026-04-14,86,266,1,19824.33,74.52755639097744,0.903577604556464,82.48052631578948
realprize,Affiliate,2026-04-14,87,266,1,19915.31,74.86958646616542,0.9077244024791452,82.48052631578948
realprize,Affiliate,2026-04-14,88,266,1,19955.29,75.01988721804511,0.9095466599087868,82.48052631578948
realprize,Affiliate,2026-04-14,89,266,1,20055.28,75.3957894736842,0.914104126651905,82.48052631578948
realprize,Affiliate,2026-04-14,90,266,1,20090.24,75.52721804511279,0.9156975763702712,82.48052631578948
realprize,Affiliate,2026-04-14,91,266,1,20130.21,75.67748120300752,0.917519378007659,82.48052631578948
realprize,Affiliate,2026-04-14,92,266,1,20230.19,76.05334586466165,0.9220763889585236,82.48052631578948
realprize,Affiliate,2026-04-14,93,266,1,20348.17,76.49687969924811,0.9274538259657552,82.48052631578948
realprize,Affiliate,2026-04-14,94,266,1,20358.16,76.53443609022557,0.9279091624270392,82.48052631578948
realprize,Affiliate,2026-04-14,95,266,1,20358.16,76.53443609022557,0.9279091624270392,82.48052631578948
realprize,Affiliate,2026-04-14,96,266,1,20358.16,76.53443609022557,0.9279091624270392,82.48052631578948
realprize,Affiliate,2026-04-14,97,266,1,20483.12,77.00421052631579,0.9336047424272396,82.48052631578948
realprize,Affiliate,2026-04-14,98,266,1,20603.09,77.45522556390978,0.9390728820929252,82.48052631578948
realprize,Affiliate,2026-04-14,99,266,1,20640.08,77.5942857142857,0.940758857638759,82.48052631578948
realprize,Affiliate,2026-04-14,100,266,1,20710.06,77.85736842105263,0.9439484918290122,82.48052631578948
realprize,Affiliate,2026-04-14,101,266,1,20805.05,78.21447368421052,0.9482780624453616,82.48052631578948
realprize,Affiliate,2026-04-14,102,266,1,20835.02,78.32714285714285,0.9496440718292126,82.48052631578948
realprize,Affiliate,2026-04-14,103,266,1,21049.98,79.13526315789474,0.959441782111248,82.48052631578948
realprize,Affiliate,2026-04-14,104,266,1,21117.97,79.39086466165412,0.962540713643047,82.48052631578948
realprize,Affiliate,2026-04-14,105,266,1,21127.96,79.42842105263158,0.9629960501043308,82.48052631578948
realprize,Affiliate,2026-04-14,106,266,1,21339.91,80.22522556390977,0.9726565669180512,82.48052631578948
realprize,Affiliate,2026-04-14,107,266,1,21439.89,80.60109022556391,0.977213577868916,82.48052631578948
realprize,Affiliate,2026-04-14,108,266,1,21589.88,81.16496240601504,0.98405000587972,82.48052631578948
realprize,Affiliate,2026-04-14,109,266,1,21589.88,81.16496240601504,0.98405000587972,82.48052631578948
realprize,Affiliate,2026-04-14,110,266,1,21879.85,82.25507518796992,0.9972666138555376,82.48052631578948
realprize,Affiliate,2026-04-14,111,266,1,21919.83,82.40537593984962,0.9990888712851792,82.48052631578948
realprize,Affiliate,2026-04-14,112,266,1,21919.83,82.40537593984962,0.9990888712851792,82.48052631578948
realprize,Affiliate,2026-04-14,113,266,1,21919.83,82.40537593984962,0.9990888712851792,82.48052631578948
realprize,Affiliate,2026-04-14,114,266,1,21939.82,82.48052631578948,1.0,82.48052631578948
realprize,Affiliate,2026-04-14,115,266,1,21939.82,82.48052631578948,1.0,82.48052631578948
realprize,Affiliate,2026-04-14,116,266,1,21939.82,82.48052631578948,1.0,82.48052631578948
realprize,Affiliate,2026-04-14,117,266,1,21939.82,82.48052631578948,1.0,82.48052631578948
realprize,Affiliate,2026-04-14,118,266,1,21939.82,82.48052631578948,1.0,82.48052631578948
realprize,Affiliate,2026-04-14,119,266,1,21939.82,82.48052631578948,1.0,82.48052631578948
realprize,Affiliate,2026-04-14,120,266,1,21939.82,82.48052631578948,1.0,82.48052631578948
realprize,Affiliate,2026-04-11,1,417,1,2646.76,6.347146282973621,0.2142436803715728,29.625827338129493
realprize,Affiliate,2026-04-11,2,417,1,4343.59,10.416282973621104,0.3515946695677584,29.625827338129493
realprize,Affiliate,2026-04-11,3,417,1,4547.49,10.905251798561151,0.3680994854285708,29.625827338129493
realprize,Affiliate,2026-04-11,4,417,1,4934.32,11.832901678657072,0.3994116870932988,29.625827338129493
realprize,Affiliate,2026-04-11,5,417,1,5226.18,12.532805755395684,0.4230364813901928,29.625827338129493
realprize,Affiliate,2026-04-11,6,417,1,5311.14,12.73654676258993,0.4299136229082635,29.625827338129493
realprize,Affiliate,2026-04-11,7,417,1,5331.13,12.784484412470023,0.4315317262386099,29.625827338129493
realprize,Affiliate,2026-04-11,8,417,1,5850.92,14.030983213429256,0.4736064601095843,29.625827338129493
realprize,Affiliate,2026-04-11,9,417,1,5900.89,14.150815347721824,0.4776513137072536,29.625827338129493
realprize,Affiliate,2026-04-11,10,417,1,6531.57,15.66323741007194,0.5287021095243067,29.625827338129493
realprize,Affiliate,2026-04-11,11,417,1,6538.56,15.68,0.5292679195432725,29.625827338129493
realprize,Affiliate,2026-04-11,12,417,1,6800.47,16.30808153477218,0.5504683919420236,29.625827338129493
realprize,Affiliate,2026-04-11,13,417,1,6978.38,16.7347242206235,0.5648694306364676,29.625827338129493
realprize,Affiliate,2026-04-11,14,417,1,7028.34,16.85453237410072,0.5689134747777436,29.625827338129493
realprize,Affiliate,2026-04-11,15,417,1,7230.27,17.33877697841727,0.5852588277290621,29.625827338129493
realprize,Affiliate,2026-04-11,16,417,1,7352.21,17.631199040767385,0.5951293389898146,29.625827338129493
realprize,Affiliate,2026-04-11,17,417,1,7695.11,18.453501199040765,0.6228855987184686,29.625827338129493
realprize,Affiliate,2026-04-11,18,417,1,7845.03,18.81302158273381,0.6350209689678703,29.625827338129493
realprize,Affiliate,2026-04-11,19,417,1,7954.99,19.07671462829736,0.6439217514693657,29.625827338129493
realprize,Affiliate,2026-04-11,20,417,1,8065.92,19.34273381294964,0.652901051241018,29.625827338129493
realprize,Affiliate,2026-04-11,21,417,1,8446.75,20.25599520383693,0.6837275790697243,29.625827338129493
realprize,Affiliate,2026-04-11,22,417,1,8491.72,20.363836930455637,0.6873677044707086,29.625827338129493
realprize,Affiliate,2026-04-11,23,417,1,8603.57,20.632062350119902,0.696421474230551,29.625827338129493
realprize,Affiliate,2026-04-11,24,417,1,8603.57,20.632062350119902,0.696421474230551,29.625827338129493
realprize,Affiliate,2026-04-11,25,417,1,8674.55,20.80227817745803,0.7021669957106905,29.625827338129493
realprize,Affiliate,2026-04-11,26,417,1,8842.53,21.205107913669067,0.7157642442065184,29.625827338129493
realprize,Affiliate,2026-04-11,27,417,1,9022.44,21.63654676258993,0.7303271741796363,29.625827338129493
realprize,Affiliate,2026-04-11,28,417,1,9242.41,22.164052757793765,0.748132786464594,29.625827338129493
realprize,Affiliate,2026-04-11,29,417,1,9262.4,22.21199040767386,0.7497508897949404,29.625827338129493
realprize,Affiliate,2026-04-11,30,417,1,9322.37,22.35580335731415,0.75460519978598,29.625827338129493
realprize,Affiliate,2026-04-11,31,417,1,9484.3,22.74412470023981,0.7677127271638188,29.625827338129493
realprize,Affiliate,2026-04-11,32,417,1,9904.11,23.75086330935252,0.8016945160138806,29.625827338129493
realprize,Affiliate,2026-04-11,33,417,1,9914.1,23.77482014388489,0.8025031629508571,29.625827338129493
realprize,Affiliate,2026-04-11,34,417,1,9973.07,23.916235011990405,0.8072765273025594,29.625827338129493
realprize,Affiliate,2026-04-11,35,417,1,9983.06,23.94019184652278,0.808085174239536,29.625827338129493
realprize,Affiliate,2026-04-11,36,417,1,9988.05,23.952158273381293,0.8084890929798275,29.625827338129493
realprize,Affiliate,2026-04-11,37,417,1,9993.04,23.96412470023981,0.8088930117201193,29.625827338129493
realprize,Affiliate,2026-04-11,38,417,1,10003.03,23.988081534772185,0.8097016586570959,29.625827338129493
realprize,Affiliate,2026-04-11,39,417,1,10053.02,24.10796163069545,0.813748131167552,29.625827338129493
realprize,Affiliate,2026-04-11,40,417,1,10113.0,24.25179856115108,0.8186032506149846,29.625827338129493
realprize,Affiliate,2026-04-11,41,417,1,10127.98,24.287721822541965,0.8198158162922526,29.625827338129493
realprize,Affiliate,2026-04-11,42,417,1,10259.96,24.604220623501195,0.8304990217719486,29.625827338129493
realprize,Affiliate,2026-04-11,43,417,1,10304.91,24.71201438848921,0.8341375282601464,29.625827338129493
realprize,Affiliate,2026-04-11,44,417,1,10319.88,24.747913669064747,0.8353492844810211,29.625827338129493
realprize,Affiliate,2026-04-11,45,417,1,10339.87,24.79585131894484,0.8369673878113675,29.625827338129493
realprize,Affiliate,2026-04-11,46,417,1,10339.87,24.79585131894484,0.8369673878113675,29.625827338129493
realprize,Affiliate,2026-04-11,47,417,1,10339.87,24.79585131894484,0.8369673878113675,29.625827338129493
realprize,Affiliate,2026-04-11,48,417,1,10339.87,24.79585131894484,0.8369673878113675,29.625827338129493
realprize,Affiliate,2026-04-11,49,417,1,10339.87,24.79585131894484,0.8369673878113675,29.625827338129493
realprize,Affiliate,2026-04-11,50,417,1,10379.85,24.89172661870504,0.8402035944720605,29.625827338129493
realprize,Affiliate,2026-04-11,51,417,1,10384.84,24.90369304556355,0.840607513212352,29.625827338129493
realprize,Affiliate,2026-04-11,52,417,1,10384.84,24.90369304556355,0.840607513212352,29.625827338129493
realprize,Affiliate,2026-04-11,53,417,1,10484.82,25.14345323741007,0.8487004582332643,29.625827338129493
realprize,Affiliate,2026-04-11,54,417,1,10484.82,25.14345323741007,0.8487004582332643,29.625827338129493
realprize,Affiliate,2026-04-11,55,417,1,10494.81,25.167410071942445,0.8495091051702409,29.625827338129493
realprize,Affiliate,2026-04-11,56,417,1,10514.8,25.21534772182254,0.8511272085005872,29.625827338129493
realprize,Affiliate,2026-04-11,57,417,1,10537.79,25.270479616306957,0.8529881487489447,29.625827338129493
realprize,Affiliate,2026-04-11,58,417,1,10577.77,25.36635491606715,0.8562243554096377,29.625827338129493
realprize,Affiliate,2026-04-11,59,417,1,10582.76,25.37832134292566,0.8566282741499293,29.625827338129493
realprize,Affiliate,2026-04-11,60,417,1,10597.74,25.414244604316547,0.8578408398271974,29.625827338129493
realprize,Affiliate,2026-04-11,61,417,1,10612.71,25.45014388489209,0.859052596048072,29.625827338129493
realprize,Affiliate,2026-04-11,62,417,1,10622.7,25.474100719424463,0.8598612429850487,29.625827338129493
realprize,Affiliate,2026-04-11,63,417,1,10622.7,25.474100719424463,0.8598612429850487,29.625827338129493
realprize,Affiliate,2026-04-11,64,417,1,10772.64,25.8336690647482,0.8719982321472369,29.625827338129493
