brand,population,slice,day,n_users,n_cost_dates,sum_cum,actual_arpu,actual_ratio,actual_arpu_dstar,d_star,shape_ok,raw_goal_ratio,organic_share,adjusted_goal_ratio,ARPU_nominal,ARPU_at_horizon,frozen_shape,shape_signed_bias,shape_ae,shape_ape,level_signed_bias,level_ae,level_ape
lonestar,Web,first_5_days,7,2519,5,83593.08,33.18502580389043,0.33595308677827956,98.77874950377134,35.0,True,0.2666744053953988,0.3176517510429064,0.18196481356322444,13.96366251496408,52.36221486745278,0.45265580192970933,-0.11670271515142977,0.11670271515142977,0.25781778263730715,19.221363288926355,19.221363288926355,1.3765273450520514
lonestar,Web,first_5_days,14,2519,5,147007.45,58.35944819372767,0.5908097489278251,98.77874950377134,35.0,True,0.37364878426855097,0.3176517510429064,0.25495859367059254,19.565077926832377,52.36221486745278,0.6342351821591805,-0.04342543323135539,0.04342543323135539,0.06846897563064622,38.7943702668953,38.7943702668953,1.9828375032276797
lonestar,Web,first_5_days,30,2519,5,226201.75,89.79823342596268,0.9090845336378166,98.77874950377134,35.0,True,0.5318079079529566,0.3176517510429064,0.36287819477323513,27.846639944443265,52.36221486745278,0.9026960599765159,0.0063884736613006865,0.0063884736613006865,0.007077103739066819,61.95159348151941,61.95159348151941,2.2247421450170943
lonestar,Web,first_5_days,35,2519,5,248823.66999999998,98.77874950377134,1.0,98.77874950377134,35.0,True,0.5891328560432533,0.3176517510429064,0.40199377272420533,30.84830119361295,52.36221486745278,1.0,0.0,0.0,0.0,67.93044831015838,67.93044831015838,2.2020806878086105
lonestar,Web,first_day,1,594,1,4209.0599999999995,7.085959595959595,0.049962270654902365,141.82621212121214,39.0,True,0.10607920416592179,0.3176517510429064,0.07238295921337876,5.554542081504389,52.36221486745278,0.1703528123206031,-0.12039054166570073,0.12039054166570073,0.7067129683725231,1.5314175144552067,1.5314175144552067,0.27570544825910087
lonestar,Web,first_day,7,594,1,30212.49,50.86277777777778,0.35862748512459586,141.82621212121214,39.0,True,0.2666744053953988,0.3176517510429064,0.18196481356322444,13.96366251496408,52.36221486745278,0.4282529765398154,-0.06962549141521956,0.06962549141521956,0.1625802860210742,36.8991152628137,36.8991152628137,2.642509815979223
lonestar,Web,first_day,14,594,1,61685.61,103.84782828282829,0.7322188665242958,141.82621212121214,39.0,True,0.37364878426855097,0.3176517510429064,0.25495859367059254,19.565077926832377,52.36221486745278,0.600043351765363,0.13217551475893274,0.13217551475893274,0.22027660896510987,84.28275035599592,84.28275035599592,4.307815725099003
lonestar,Web,first_day,30,594,1,73374.44,123.52599326599326,0.8709673015903538,141.82621212121214,39.0,True,0.5318079079529566,0.3176517510429064,0.36287819477323513,27.846639944443265,52.36221486745278,0.8540314140405896,0.016935887549764272,0.016935887549764272,0.01983052060068526,95.67935332155,95.67935332155,3.435938896485879
lonestar,Web,first_day,35,594,1,83505.02,140.58084175084176,0.9912190394727174,141.82621212121214,39.0,True,0.5891328560432533,0.3176517510429064,0.40199377272420533,30.84830119361295,52.36221486745278,0.9460896661749112,0.0451293732978062,0.0451293732978062,0.047700947289982094,109.7325405572288,109.7325405572288,3.5571664017579225
lonestar,Web,first_day,39,594,1,84244.77,141.82621212121214,1.0,141.82621212121214,39.0,True,0.622702981658332,0.3176517510429064,0.424900289154924,32.60610732419709,52.36221486745278,1.0,0.0,0.0,0.0,109.22010479701504,109.22010479701504,3.3496824294619945
